latitude,longitude,zipcode,severity,Comments,SubCategory,Item
37.35938526,-121.8386862,95116,2,completed,FUR - Furniture,Furniture
37.29599103,-121.961923,95130,2,remove debris from roadway,FUR - Furniture,Furniture
37.22430748,-121.8923479,95120,2,removed debris from roadway,FUR - Furniture,Furniture
37.32879291,-121.9094394,95126,2,gave rp obstruction notice mattress in private property,FUR - Furniture,Furniture
37.32158098,-121.9171665,95126,2,p/u debris,FUR - Furniture,Furniture
37.32360762,-121.8257873,95122,2,n/f,FUR - Furniture,Furniture
37.3452802,-121.8665443,95116,1,NULL,GAR - Garbage,Garbage
37.28960531,-121.8352781,95111,1,NULL,GAR - Garbage,Garbage
37.20112869,-121.7364039,95141,1,NULL,GAR - Garbage,Garbage
37.35173733,-121.8046966,95127,2,"mattress, boxspring, chair picked up",FUR - Furniture,Furniture
37.37798106,-121.8586503,95133,2,NULL,FUR - Furniture,Furniture
37.30360448,-121.832048,95121,1,pu car parts,OTH - Other,Other
37.31212357,-121.9303995,95128,2,p/u 1 couch & garbage went out 2nd time,FUR - Furniture,Furniture
37.22170578,-121.882074,95120,1,swept area,OTH - Other,Other
37.29148105,-121.8184312,95121,1,wood pallet & debris p/u,GAR - Garbage,Garbage
37.33885676,-121.8272559,95122,2,p/u mattresses,FUR - Furniture,Furniture
37.28760574,-121.8276953,95111,2,completed,FUR - Furniture,Furniture
37.29599103,-121.961923,95130,2,mattress in roadway,FUR - Furniture,Furniture
37.29342064,-121.8332141,95111,1,p/u car accident debris,GAR - Garbage,Garbage
37.27888379,-121.8233532,95111,1,p/u car accident debris,GAR - Garbage,Garbage
37.29885938,-121.8388714,95111,2,p/u 2 mattress,FUR - Furniture,Furniture
37.29544957,-121.840896,95111,2,p/u 2 mattress,FUR - Furniture,Furniture
37.3150739,-121.801206,95148,1,"spole with homeowner, they will remove yw",YW - Yard Waste,Yard Waste
37.38341955,-121.8790292,95131,2,"p/u furn, garb, mattress",FUR - Furniture,Furniture
37.33417409,-121.7977179,95148,1,NULL,GAR - Garbage,Garbage
37.35181615,-121.9227965,95110,1,p/u barc in r.w,OTH - Other,Other
37.32660245,-121.7858742,95148,1,no items located,GAR - Garbage,Garbage
37.34405465,-121.8718651,95116,2,1 mattress & 1 boxspring,FUR - Furniture,Furniture
37.36194607,-121.8859766,95112,1,nothing located,NULL,NULL
37.31483503,-121.8892672,95110,1,completed,GAR - Garbage,Garbage
37.28778516,-121.8264274,95111,2,LR14-008939-  completed,FUR - Furniture,Furniture
37.2511233,-121.7960477,95119,1,NULL,OTH - Other,Other
37.30837767,-121.9462808,95128,2,NULL,FUR - Furniture,Furniture
37.39670094,-121.8536556,95132,2,completed,FUR - Furniture,Furniture
37.24664811,-121.777582,95138,2,items not located,FUR - Furniture,Furniture
37.24097626,-121.7778421,95138,1,3252 @ 1800 pu 50 gallon drum,GAR - Garbage,Garbage
37.2973386,-121.9585533,95117,2,p/u sofa,FUR - Furniture,Furniture
37.31814201,-121.9248793,95128,1,"3402 taped up tightly, completed p/u, 3402 will investigate",GAR - Garbage,Garbage
37.3107939,-121.9849376,95129,1,NULL,YW - Yard Waste,Yard Waste
37.30932121,-121.8490932,95112,1,"@ 09:30 called dispatch, spoke w TM she said she would fwd to Homeless Dept for debris & hazmat for garbage bag full of liquid",GAR - Garbage,Garbage
37.22988074,-121.8834851,95120,1,p/u accident debris,OTH - Other,Other
37.29941637,-121.8124982,95121,1,completed,GAR - Garbage,Garbage
37.31556401,-121.8811273,95110,2,"p/u mattress, desk, garb",FUR - Furniture,Furniture
37.34891484,-121.9138355,95110,1,couldnt locate,GAR - Garbage,Garbage
37.29563993,-121.8342688,95111,2,NULL,FUR - Furniture,Furniture
37.37778673,-121.8805702,95131,2,P/.U 3 TVS & 2 COUCHES,FUR - Furniture,Furniture
37.33640285,-121.833937,95122,1,completed,GAR - Garbage,Garbage
37.3143933,-121.8828979,95110,2,completed,FUR - Furniture,Furniture
37.26369932,-121.8067246,95111,2,completed,FUR - Furniture,Furniture
37.36264586,-121.8308027,95127,2,NULL,FUR - Furniture,Furniture
37.35379515,-121.8511764,95116,1,p/u 4 mattresses,NULL,NULL
37.29638729,-121.8499348,95111,2,completed,FUR - Furniture,Furniture
37.29767217,-121.8804128,95125,1,completed,GAR - Garbage,Garbage
37.31731989,-121.8549007,95112,2,completed,FUR - Furniture,Furniture
37.35234516,-121.8371377,95116,2,NULL,FUR - Furniture,Furniture
37.3427597,-121.8705961,95116,2,completed,FUR - Furniture,Furniture
37.3201853,-121.9683688,95117,2,completed,FUR - Furniture,Furniture
37.31851118,-121.968344,95117,2,completed,FUR - Furniture,Furniture
37.3505941,-121.7970302,95148,2,completed,FUR - Furniture,Furniture
37.35425137,-121.7950431,95127,1,completed,OTH - Other,Other
37.23276536,-121.8358976,95123,1,3252 @ 1645 - pu construction debris,OTH - Other,Other
37.35083339,-121.8270065,95122,2,p/u toilet,APP - Appliances,Appliances
37.34429234,-121.8348151,95122,2,remove debris from roadway,FUR - Furniture,Furniture
37.26583933,-121.8058294,95111,2,p/u mattress & Cushion,FUR - Furniture,Furniture
37.32299213,-121.8831957,95110,2,p/u mattress & bike,FUR - Furniture,Furniture
37.25897682,-121.8418739,95123,2,NULL,FUR - Furniture,Furniture
37.32595764,-121.9061913,95126,1,NULL,GAR - Garbage,Garbage
37.31067987,-121.9652434,95117,2,NULL,FUR - Furniture,Furniture
37.36433237,-121.8409961,95116,2,NULL,FUR - Furniture,Furniture
37.30161772,-121.8950341,95125,1,info only,OTH - Other,Other
37.34465464,-121.8911502,95112,3,NULL,GLA - Glass,Glass
37.41640431,-121.8654874,95132,2,NULL,FUR - Furniture,Furniture
37.3110425,-121.9109361,95126,2,nothing found when arrived,FUR - Furniture,Furniture
37.30439396,-121.9790372,95129,3,NULL,GLA - Glass,Glass
37.34866943,-121.8767109,95112,2,pu dresser,FUR - Furniture,Furniture
37.29064619,-121.8216983,95111,1,3 locations of garb,LIT - Litter,Litter
37.35396809,-121.869964,95116,1,roll of plastic,GAR - Garbage,Garbage
37.35396809,-121.869964,95116,2,pu 2 tires & 2 boxes,TIR - Tires,Tires
37.34525855,-121.8672417,95116,2,p/u white sofa,FUR - Furniture,Furniture
37.34439185,-121.867961,95116,2,white couch,FUR - Furniture,Furniture
37.29563993,-121.8342688,95111,1,nothing found upon arrival,GAR - Garbage,Garbage
37.37813722,-121.8472012,95133,1,nothing found,OTH - Other,Other
37.33504319,-121.8754045,95112,2,nothing found upon arrival,FUR - Furniture,Furniture
37.34769065,-121.8848224,95112,2,nothing found upon arrival,FUR - Furniture,Furniture
37.33937368,-121.878629,95112,2,p/u 1 solid door,FUR - Furniture,Furniture
37.27614104,-121.9928143,95130,1,INFO ONLY,OTH - Other,Other
37.33546553,-121.8920544,95148,2,1 mattress & 1 boxsprings,FUR - Furniture,Furniture
37.36264586,-121.8308027,95127,2,white couch,FUR - Furniture,Furniture
37.29433327,-121.9316738,95125,1,2 bags pf cement blocking 3rd lane & bike lane-,OTH - Other,Other
37.34483502,-121.8225857,95127,2,completed,FUR - Furniture,Furniture
37.31327548,-121.9587246,95117,1,15 bags of mulch,GAR - Garbage,Garbage
37.33504866,-121.8287855,95122,2,p/u 2 mattresses,FUR - Furniture,Furniture
37.25503575,-121.8013523,95111,1,NOTHING FOUND,OTH - Other,Other
37.33785564,-121.8573139,95116,2,"p/u 2 sofas, 1 mattress",FUR - Furniture,Furniture
37.33785564,-121.8573139,95116,2,p.u 2 mattresses,FUR - Furniture,Furniture
37.30795852,-121.8476539,95111,2,NULL,FUR - Furniture,Furniture
37.34997611,-121.8922258,95112,2,pu couch,FUR - Furniture,Furniture
37.2812132,-121.8588253,95136,1,no drums found at location,OTH - Other,Other
37.25630705,-121.8218706,95123,2,pu couches,FUR - Furniture,Furniture
37.23129615,-121.825808,95123,2,pu couch,FUR - Furniture,Furniture
37.21831682,-121.8636883,95120,1,concrete not found,OTH - Other,Other
37.23546454,-121.7774946,95119,3,NULL,GLA - Glass,Glass
37.25717432,-121.7931136,95138,2,pu table & chairs,FUR - Furniture,Furniture
37.36197079,-121.8913422,95112,1,pu couch & garbage,GAR - Garbage,Garbage
37.36003217,-121.8954561,95112,1,pu large pile of debris,GAR - Garbage,Garbage
37.35224,-121.9056783,95110,1,nothing found,YW - Yard Waste,Yard Waste
37.20112869,-121.7364039,95141,1,NULL,GAR - Garbage,Garbage
37.24623336,-121.93945,95124,2,left obstruction notice - resident had yard sale and called us to p/u sofa that didnt sell,FUR - Furniture,Furniture
37.35774015,-121.8451244,95116,2,pu debris,FUR - Furniture,Furniture
37.29934446,-121.7713408,95135,1,"drove by area, no apparent problem",GAR - Garbage,Garbage
37.34704246,-121.9277262,95126,2,unable to locate dumped sofa,FUR - Furniture,Furniture
37.30111771,-121.857671,95111,1,5 boxes of garbages,GAR - Garbage,Garbage
37.19474134,-121.7478359,95141,1,jaccuzi cut up-,GAR - Garbage,Garbage
37.30146915,-121.9294402,95008,1,No garbage found- per contact bags were pu-,GAR - Garbage,Garbage
37.23687331,-121.8306068,95123,1,pu concrete pieces-,GAR - Garbage,Garbage
37.30837767,-121.9462808,95128,2,completed,FUR - Furniture,Furniture
37.31839783,-121.8687024,95112,2,completed,FUR - Furniture,Furniture
37.31599797,-121.8771956,95110,2,pu night stand with 2 drawers,FUR - Furniture,Furniture
37.35487536,-121.9002284,95112,2,pu 4 tires & rims- stereo speakers,TIR - Tires,Tires
37.35666269,-121.8401682,95116,1,email jerad ferguson when completed - 20 boxes of fruits & veggies,GAR - Garbage,Garbage
37.22359714,-121.7766104,95139,2,nothing found,FUR - Furniture,Furniture
37.23683375,-121.835409,95123,1,NULL,GAR - Garbage,Garbage
37.20009248,-121.7330214,95141,1,huge heavy equipment,YW - Yard Waste,Yard Waste
37.32466842,-121.7667517,95148,2,NULL,FUR - Furniture,Furniture
37.2968428,-121.8198907,95121,2,p/u 2 couches,FUR - Furniture,Furniture
37.34918346,-121.8671589,95116,1,nothing found,GAR - Garbage,Garbage
37.29794365,-121.7560064,95135,2,p/u major debris 1 load,FUR - Furniture,Furniture
37.32884926,-121.8309295,95122,2,p/u 2 mattresses & table,FUR - Furniture,Furniture
37.33468875,-121.8519469,95122,1,NULL,YW - Yard Waste,Yard Waste
37.36258445,-121.8778546,95133,2,"p/u furn, tires, debris",FUR - Furniture,Furniture
37.26865092,-121.8535469,95136,1,p/u 12 pallets,GAR - Garbage,Garbage
37.32620929,-121.9074761,95126,2,@ 1635 - removed debris from roadway- unloaded at SY,FUR - Furniture,Furniture
37.35726371,-121.831447,95127,2,NULL,FUR - Furniture,Furniture
37.25040965,-121.8665501,95123,2,@ 1840-  Could not locate contact & advised RP,FUR - Furniture,Furniture
37.33095339,-121.8214968,95122,3,p/u broken glass,GLA - Glass,Glass
37.34990577,-121.8046116,95127,2,p/u mattress,FUR - Furniture,Furniture
37.33271232,-121.8337272,95122,2,p/u garb,FUR - Furniture,Furniture
37.34163046,-121.88743,95112,2,p/u couch,FUR - Furniture,Furniture
37.34350605,-121.8656976,95116,2,p/u furniture,FUR - Furniture,Furniture
37.32017049,-121.8975896,95125,1,p/u garbage bags & debris,GAR - Garbage,Garbage
37.32462799,-121.9004449,95126,1,tarp full of yw,YW - Yard Waste,Yard Waste
37.25381714,-121.9014052,95118,1,scattered litter,GAR - Garbage,Garbage
37.31465254,-121.8323046,95121,2,NULL,FUR - Furniture,Furniture
37.32397196,-121.9309009,95128,2,p/u vacuum & boxes - no exercise equipment when arrived,FUR - Furniture,Furniture
37.40723943,-121.8741235,95132,2,p/u mattress,FUR - Furniture,Furniture
37.32304377,-121.8290574,95122,2,"p/u 4 couches, 4 mattresses & debris 2 loads",FUR - Furniture,Furniture
37.29771373,-121.8376256,95111,1,clothes in roadway,OTH - Other,Other
37.38768948,-121.8402421,95127,2,p/u couch,FUR - Furniture,Furniture
37.32338301,-121.931949,95128,1,nothing found,GAR - Garbage,Garbage
37.30950718,-121.911042,95126,1,left obstruction notice fence debris,OTH - Other,Other
37.34885696,-121.8411597,95116,2,NULL,FUR - Furniture,Furniture
37.34215136,-121.8195846,95127,1,p/u 3 bags garb,GAR - Garbage,Garbage
37.36042184,-121.8924914,95112,2,resident called back 4/30/14 @ 1026 was picked up last light,FUR - Furniture,Furniture
37.35856955,-121.8943541,95112,1,NULL,OTH - Other,Other
37.35983163,-121.8937426,95112,1,NULL,GAR - Garbage,Garbage
37.36117517,-121.8930512,95112,1,NULL,GAR - Garbage,Garbage
37.32342761,-121.9238054,95128,2,NULL,FUR - Furniture,Furniture
37.3725435,-121.8986451,95112,1,NULL,GAR - Garbage,Garbage
37.26615611,-121.9410178,95008,1,"p/u 4""x5"" piece of metal",GAR - Garbage,Garbage
37.34689099,-121.8633473,95116,2,p/u 3 mattresses,FUR - Furniture,Furniture
37.35249065,-121.8808204,95112,2,p/u 2 couches & debris,FUR - Furniture,Furniture
37.357365,-121.801807,95127,2,p/u couches & trash,FUR - Furniture,Furniture
37.31086171,-121.8034036,95121,2,"p/u mirrors, doors, garb",FUR - Furniture,Furniture
37.35885019,-121.891872,95112,1,"p/u road construction signs, cones & garb",OTH - Other,Other
37.29413672,-121.8253112,95111,1,"p/u garb bags, wood",GAR - Garbage,Garbage
37.31534533,-121.7961639,95148,2,p/u 6 tires,FUR - Furniture,Furniture
37.32371635,-121.8698182,95112,2,nothing found,FUR - Furniture,Furniture
37.38419206,-121.8579354,95133,2,p/u mattress,FUR - Furniture,Furniture
37.35517376,-121.8064543,95127,2,WOODEN BOX & TIRE,TIR - Tires,Tires
37.37238494,-121.8416754,95133,2,nothing found - streets dont cross,FUR - Furniture,Furniture
37.19668954,-121.8306984,95120,2,"p/u illegal yard waste, e/side of almaden ave from minoru to mckean rd - needs cg swept as well",FUR - Furniture,Furniture
37.30741789,-121.8778111,95125,2,"p/u 3 mattresses, boxspring",FUR - Furniture,Furniture
37.33271232,-121.8337272,95122,1,p/u 3 white bags garb,GAR - Garbage,Garbage
37.27451913,-121.8546429,95136,1,"2 carpet roots, door",OTH - Other,Other
37.35396809,-121.869964,95116,2,nothing found upon arrival,FUR - Furniture,Furniture
37.33629054,-121.7968064,95122,2,p.u baby toys,FUR - Furniture,Furniture
37.35351406,-121.8674512,95116,1,NULL,YW - Yard Waste,Yard Waste
37.35192066,-121.8698722,95116,2,p/u bike tire & bike seat,TIR - Tires,Tires
37.29755686,-121.9471434,95128,2,"3252 @ 1750 p/u sofa, mattress and garbage on sidewalk",FUR - Furniture,Furniture
37.20825284,-121.7287428,95037,1,NULL,GAR - Garbage,Garbage
37.3159274,-121.9182905,95128,2,pu mattress. 3421 5/19 p/u 2 mattresses,FUR - Furniture,Furniture
37.34543438,-121.8398035,95116,2,"p/u furn, mattress, garb",FUR - Furniture,Furniture
37.26022571,-121.8194249,95136,1,NULL,LIT - Litter,Litter
37.31639949,-121.8830302,95110,2,p/u chair,FUR - Furniture,Furniture
37.25189828,-121.8463757,95123,2,NULL,FUR - Furniture,Furniture
37.39552212,-121.870153,95132,1,p/u debris,GAR - Garbage,Garbage
37.33519735,-121.7781331,95148,1,NULL,YW - Yard Waste,Yard Waste
37.40722389,-121.8593435,95132,2,p/u mattress,FUR - Furniture,Furniture
37.34613467,-121.8445405,95116,1,resident to call green waste - RP called back on 5/15/14  yw still has not been picked up- advised to call green waste,YW - Yard Waste,Yard Waste
37.34895939,-121.8385448,95116,2,"pu mattress, love seat",FUR - Furniture,Furniture
37.35293431,-121.8798853,95112,2,1 mattress,FUR - Furniture,Furniture
37.34972343,-121.8329135,95116,2,p/u 3 mattresses,FUR - Furniture,Furniture
37.34218455,-121.8821444,95112,2,NULL,FUR - Furniture,Furniture
37.29408387,-121.8165677,95121,2,P/U 2 COUCHES,FUR - Furniture,Furniture
37.31759915,-121.8812229,95110,2,nothing found upon arrival,FUR - Furniture,Furniture
37.32240567,-121.838464,95122,1,"LEFT ITEMS OUT THERE, IFO YARD SALE LOCATION",OTH - Other,Other
37.3483314,-121.8350834,95116,1,NULL,OTH - Other,Other
37.29408037,-121.97077,95130,2,NULL,FUR - Furniture,Furniture
37.27848196,-121.8782492,95118,2,p/u mattresses,FUR - Furniture,Furniture
37.34629234,-121.9151459,95110,1,NULL,GAR - Garbage,Garbage
37.30155221,-121.9266392,95126,2,p/u debris,FUR - Furniture,Furniture
37.41612588,-121.8642021,95132,2,p/u mattress,FUR - Furniture,Furniture
37.30939123,-121.7928573,95121,1,NULL,OTH - Other,Other
37.3310179,-121.8838815,95112,2,p/u mattress & chair,FUR - Furniture,Furniture
37.30302812,-122.0295826,95129,2,NULL,FUR - Furniture,Furniture
37.34218455,-121.8821444,95112,2,"p/u 3 mattresses, desk, chair - all in alleyway 10th & st james",FUR - Furniture,Furniture
37.28477314,-121.8141216,95111,1,"p/u debris, garb bags",GAR - Garbage,Garbage
37.25268497,-121.8461714,95123,2,NULL,FUR - Furniture,Furniture
37.35065265,-121.8301569,95116,2,2 sm dressers,FUR - Furniture,Furniture
37.31829305,-121.8585909,95112,2,p/u couch & desk,FUR - Furniture,Furniture
37.3265346,-121.7625746,95148,2,already gone,FUR - Furniture,Furniture
37.33151989,-121.8828284,95112,3,3252 @ 1910- removed the glass from roadway,GLA - Glass,Glass
37.34895939,-121.8385448,95116,2,"p/u couch, wood, blankets",FUR - Furniture,Furniture
37.25313398,-121.7910633,95138,2,"p/u 2 tvs, sofa, carpet, 6 bags trash",APP - Appliances,Appliances
37.35425137,-121.7950431,95127,2,"p/u 2 couches, desk, garb",FUR - Furniture,Furniture
37.35314919,-121.8297923,95116,2,"3 mattresses, 1 bedframe, 1 chair",FUR - Furniture,Furniture
37.3972826,-121.8523836,95132,1,p/u concrete,OTH - Other,Other
37.31794204,-121.8868883,95110,2,P/U & REMOVED FROM ROADWAY,FUR - Furniture,Furniture
37.35974401,-121.8786272,95112,2,completed,FUR - Furniture,Furniture
37.34218455,-121.8821444,95112,2,p/u mattress blocking b/l,FUR - Furniture,Furniture
37.34069263,-121.8810382,95112,1,debris in bike lane,GAR - Garbage,Garbage
37.28928692,-121.8196453,95111,1,yw blocking b/l,YW - Yard Waste,Yard Waste
37.32445042,-121.9237502,95128,2,p/u couch,FUR - Furniture,Furniture
37.3053856,-121.8514258,95111,1,p/u wood in #1 lane,GAR - Garbage,Garbage
37.35726371,-121.831447,95127,2,p/u couch & Debris s/of lumbard,FUR - Furniture,Furniture
37.31492471,-121.7851582,95148,3,p/u broken glass near s/w,GLA - Glass,Glass
37.3659459,-121.8193774,95127,2,p/u furn,FUR - Furniture,Furniture
37.34127565,-121.7929843,95148,2,p/u 2 mattresses,FUR - Furniture,Furniture
37.34449226,-121.7940079,95148,2,p/u debris,FUR - Furniture,Furniture
37.41398228,-121.8517518,95132,1,already gone,OTH - Other,Other
37.35009096,-121.8296233,95116,2,p/u 2 couches,FUR - Furniture,Furniture
37.28944226,-121.8375173,95111,2,p/u mattress & couch,FUR - Furniture,Furniture
37.3214259,-121.8917588,95125,2,p/u 2 tires & 1 mattress,FUR - Furniture,Furniture
37.34545765,-121.8793682,95112,2,"p/u chairs, mattress, 2 dresser, 1 tv big",FUR - Furniture,Furniture
37.33668638,-121.8307951,95122,1,NULL,GAR - Garbage,Garbage
37.34746816,-121.8459338,95116,2,p/u mattresses,FUR - Furniture,Furniture
37.35396809,-121.869964,95116,2,nothing found,FUR - Furniture,Furniture
37.34322037,-121.8584379,95116,2,p/u mattress,FUR - Furniture,Furniture
37.33730682,-121.8269023,95122,2,p/u mattress,FUR - Furniture,Furniture
37.33841153,-121.8279697,95122,1,p/u tree trunk,YW - Yard Waste,Yard Waste
37.41862868,-121.8553388,95132,1,p/u stinky garb,GAR - Garbage,Garbage
37.313784,-121.9456451,95128,2,pu couch,FUR - Furniture,Furniture
37.34519082,-121.87157,95116,2,pu chair- dog bed,FUR - Furniture,Furniture
37.23691026,-121.8151156,95123,2,NULL,TIR - Tires,Tires
37.25800003,-121.8252343,95123,1,NULL,OTH - Other,Other
37.292909,-121.8270556,95111,1,"p/u 2 garb bags, small debris",GAR - Garbage,Garbage
37.37641399,-121.87184,95131,2,p/u sofa,FUR - Furniture,Furniture
37.24042424,-121.8232162,95123,2,NULL,FUR - Furniture,Furniture
37.3124223,-121.785574,95135,1,box demo,OTH - Other,Other
37.36888134,-121.8982737,95112,1,NULL,GAR - Garbage,Garbage
37.3310179,-121.8838815,95112,2,p/u 1 large tv,FUR - Furniture,Furniture
37.3358077,-121.9022401,95110,1,NULL,GAR - Garbage,Garbage
37.32784089,-121.8394985,95122,2,NULL,FUR - Furniture,Furniture
37.2663272,-121.805857,95111,1,"p/u clothes, garbage, toys",GAR - Garbage,Garbage
